Date,Open,High,Low,Close,Adj Close,Volume
2018-09-24,216.82000732421875,221.25999450683594,216.6300048828125,220.7899932861328,215.66836547851562,27693400
2018-09-25,219.75,222.82000732421875,219.6999969482422,222.19000244140625,217.035888671875,24554400
2018-09-26,221.0,223.75,219.75999450683594,220.4199981689453,215.3069305419922,23984700
2018-09-27,223.82000732421875,226.44000244140625,223.5399932861328,224.9499969482422,219.7318572998047,30181200
2018-09-28,224.7899932861328,225.83999633789062,224.02000427246094,225.74000549316406,220.5035400390625,22929400
2018-10-01,227.9499969482422,229.4199981689453,226.35000610351562,227.25999450683594,221.98826599121094,23600800
2018-10-02,227.25,230.0,226.6300048828125,229.27999877929688,223.96142578125,24788200
2018-10-03,230.0500030517578,233.47000122070312,229.77999877929688,232.07000732421875,226.68670654296875,28654800
2018-10-04,230.77999877929688,232.35000610351562,226.72999572753906,227.99000549316406,222.7013397216797,32042000
2018-10-05,227.9600067138672,228.41000366210938,220.5800018310547,224.2899932861328,219.087158203125,33580500
2018-10-08,222.2100067138672,224.8000030517578,220.1999969482422,223.77000427246094,218.5792694091797,29663900
2018-10-09,223.63999938964844,227.27000427246094,222.25,226.8699951171875,221.6073455810547,26891000
2018-10-10,225.4600067138672,226.35000610351562,216.0500030517578,216.36000061035156,211.3411102294922,41990600
2018-10-11,214.52000427246094,219.5,212.32000732421875,214.4499969482422,209.47543334960938,53124400
2018-10-12,220.4199981689453,222.8800048828125,216.83999633789062,222.11000061035156,216.95774841308594,40337900
2018-10-15,221.16000366210938,221.8300018310547,217.27000427246094,217.36000061035156,212.3179168701172,30791000
2018-10-16,218.92999267578125,222.99000549316406,216.75999450683594,222.14999389648438,216.99681091308594,29184000
2018-10-17,222.3000030517578,222.63999938964844,219.33999633789062,221.19000244140625,216.05909729003906,22885400
2018-10-18,217.86000061035156,219.74000549316406,213.0,216.02000427246094,211.0089874267578,32581300
2018-10-19,218.05999755859375,221.25999450683594,217.42999267578125,219.30999755859375,214.22267150878906,33078700
2018-10-22,219.7899932861328,223.36000061035156,218.94000244140625,220.64999389648438,215.53160095214844,28792100
2018-10-23,215.8300018310547,223.25,214.6999969482422,222.72999572753906,217.5633544921875,38767800
2018-10-24,222.60000610351562,224.22999572753906,214.5399932861328,215.08999633789062,210.1005859375,40925500
2018-10-25,217.7100067138672,221.3800048828125,216.75,219.8000030517578,214.7013397216797,29855800
2018-10-26,215.89999389648438,220.19000244140625,212.6699981689453,216.3000030517578,211.28253173828125,47258400
2018-10-29,219.19000244140625,219.69000244140625,206.08999633789062,212.24000549316406,207.3166961669922,45935500
2018-10-30,211.14999389648438,215.17999267578125,209.27000427246094,213.3000030517578,208.35211181640625,36660000
2018-10-31,216.8800048828125,220.4499969482422,216.6199951171875,218.86000061035156,213.78314208984375,38358900
2018-11-01,219.0500030517578,222.36000061035156,216.80999755859375,222.22000122070312,217.065185546875,58323200
2018-11-02,209.5500030517578,213.64999389648438,205.42999267578125,207.47999572753906,202.66709899902344,91328700
2018-11-05,204.3000030517578,204.38999938964844,198.1699981689453,201.58999633789062,196.91372680664062,66163700
2018-11-06,201.9199981689453,204.72000122070312,201.69000244140625,203.77000427246094,199.04318237304688,31882900
2018-11-07,205.97000122070312,210.05999755859375,204.1300048828125,209.9499969482422,205.07980346679688,33424400
2018-11-08,209.97999572753906,210.1199951171875,206.75,208.49000549316406,204.3642578125,25362600
2018-11-09,205.5500030517578,206.00999450683594,202.25,204.47000122070312,200.42379760742188,34365800
2018-11-12,199.0,199.85000610351562,193.7899932861328,194.1699981689453,190.32762145996094,51135500
2018-11-13,191.6300048828125,197.17999267578125,191.4499969482422,192.22999572753906,188.426025390625,46882900
2018-11-14,193.89999389648438,194.47999572753906,185.92999267578125,186.8000030517578,183.10348510742188,60801000
2018-11-15,188.38999938964844,191.97000122070312,186.89999389648438,191.41000366210938,187.62225341796875,46478800
2018-11-16,190.5,194.97000122070312,189.4600067138672,193.52999877929688,189.70030212402344,36928300
2018-11-19,190.0,190.6999969482422,184.99000549316406,185.86000061035156,182.1820831298828,41925300
2018-11-20,178.3699951171875,181.47000122070312,175.50999450683594,176.97999572753906,173.47781372070312,67825200
2018-11-21,179.72999572753906,180.27000427246094,176.5500030517578,176.77999877929688,173.28175354003906,31124200
2018-11-23,174.94000244140625,176.60000610351562,172.10000610351562,172.2899932861328,168.88059997558594,23624000
2018-11-26,174.24000549316406,174.9499969482422,170.25999450683594,174.6199951171875,171.1645050048828,44998500
2018-11-27,171.50999450683594,174.77000427246094,170.8800048828125,174.24000549316406,170.7920379638672,41387400
2018-11-28,176.72999572753906,181.2899932861328,174.92999267578125,180.94000244140625,177.3594512939453,46062500
2018-11-29,182.66000366210938,182.8000030517578,177.6999969482422,179.5500030517578,175.99693298339844,41770000
2018-11-30,180.2899932861328,180.3300018310547,177.02999877929688,178.5800018310547,175.04615783691406,39531500
2018-12-03,184.4600067138672,184.94000244140625,181.2100067138672,184.82000732421875,181.16265869140625,40802500
2018-12-04,180.9499969482422,182.38999938964844,176.27000427246094,176.69000244140625,173.19354248046875,41344300
2018-12-06,171.75999450683594,174.77999877929688,170.4199981689453,174.72000122070312,171.2625274658203,43098400
2018-12-07,173.49000549316406,174.49000549316406,168.3000030517578,168.49000549316406,165.15582275390625,42281600
2018-12-10,165.0,170.08999633789062,163.3300018310547,169.60000610351562,166.2438507080078,62026000
2018-12-11,171.66000366210938,171.7899932861328,167.0,168.6300048828125,165.2930450439453,47281700
2018-12-12,170.39999389648438,171.9199981689453,169.02000427246094,169.10000610351562,165.7537384033203,35627700
2018-12-13,170.49000549316406,172.57000732421875,169.5500030517578,170.9499969482422,167.56712341308594,31898600
2018-12-14,169.0,169.0800018310547,165.27999877929688,165.47999572753906,162.2053680419922,40703700
2018-12-17,165.4499969482422,168.35000610351562,162.72999572753906,163.94000244140625,160.69586181640625,44287900
2018-12-18,165.3800048828125,167.52999877929688,164.38999938964844,166.07000732421875,162.78372192382812,33841500
2018-12-19,166.0,167.4499969482422,159.08999633789062,160.88999938964844,157.70619201660156,49047300
2018-12-20,160.39999389648438,162.11000061035156,155.3000030517578,156.8300018310547,153.72653198242188,64773000
2018-12-21,156.86000061035156,158.16000366210938,149.6300048828125,150.72999572753906,147.74725341796875,95744600
2018-12-24,148.14999389648438,151.5500030517578,146.58999633789062,146.8300018310547,143.92445373535156,37169200
2018-12-26,148.3000030517578,157.22999572753906,146.72000122070312,157.1699981689453,154.059814453125,58582500
2018-12-27,155.83999633789062,156.77000427246094,150.07000732421875,156.14999389648438,153.05999755859375,53117100
2018-12-28,157.5,158.52000427246094,154.5500030517578,156.22999572753906,153.138427734375,42291400
2018-12-31,158.52999877929688,159.36000061035156,156.47999572753906,157.74000549316406,154.61854553222656,35003500
2019-01-02,154.88999938964844,158.85000610351562,154.22999572753906,157.9199981689453,154.79498291015625,37039700
2019-01-03,143.97999572753906,145.72000122070312,142.0,142.19000244140625,139.37625122070312,91312200
2019-01-04,144.52999877929688,148.5500030517578,143.8000030517578,148.25999450683594,145.3261260986328,58607100
2019-01-07,148.6999969482422,148.8300018310547,145.89999389648438,147.92999267578125,145.002685546875,54777800
2019-01-08,149.55999755859375,151.82000732421875,148.52000427246094,150.75,147.76686096191406,41025300
2019-01-09,151.2899932861328,154.52999877929688,149.6300048828125,153.30999755859375,150.2761993408203,45099100
2019-01-10,152.5,153.97000122070312,150.86000061035156,153.8000030517578,150.75653076171875,35780700
2019-01-11,152.8800048828125,153.6999969482422,151.50999450683594,152.2899932861328,149.27638244628906,27023200
2019-01-14,150.85000610351562,151.27000427246094,149.22000122070312,150.0,147.03170776367188,32439200
2019-01-15,150.27000427246094,153.38999938964844,150.0500030517578,153.07000732421875,150.0409698486328,28710900
2019-01-16,153.0800018310547,155.8800048828125,153.0,154.94000244140625,151.87396240234375,30569700
2019-01-17,154.1999969482422,157.66000366210938,153.25999450683594,155.86000061035156,152.77574157714844,29821200
2019-01-18,157.5,157.8800048828125,155.97999572753906,156.82000732421875,153.7167510986328,33751000
2019-01-22,156.41000366210938,156.72999572753906,152.6199951171875,153.3000030517578,150.2664031982422,30394000
2019-01-23,154.14999389648438,155.13999938964844,151.6999969482422,153.9199981689453,150.87413024902344,23130600
2019-01-24,154.11000061035156,154.47999572753906,151.74000549316406,152.6999969482422,149.67825317382812,25441500
2019-01-25,155.47999572753906,158.1300048828125,154.32000732421875,157.75999450683594,154.63815307617188,33535500
2019-01-28,155.7899932861328,156.3300018310547,153.66000366210938,156.3000030517578,153.20704650878906,26192100
2019-01-29,156.25,158.1300048828125,154.11000061035156,154.67999267578125,151.61907958984375,41587200
2019-01-30,163.25,166.14999389648438,160.22999572753906,165.25,161.9799346923828,61109800
2019-01-31,166.11000061035156,169.0,164.55999755859375,166.44000244140625,163.1463623046875,40739600
2019-02-01,166.9600067138672,168.97999572753906,165.92999267578125,166.52000427246094,163.22479248046875,32668100
2019-02-04,167.41000366210938,171.66000366210938,167.27999877929688,171.25,167.86119079589844,31495500
2019-02-05,172.86000061035156,175.0800018310547,172.35000610351562,174.17999267578125,170.73321533203125,36101600
2019-02-06,174.64999389648438,175.57000732421875,172.85000610351562,174.24000549316406,170.7920379638672,28239600
2019-02-07,172.39999389648438,173.94000244140625,170.33999633789062,170.94000244140625,167.5573272705078,31741700
2019-02-08,168.99000549316406,170.66000366210938,168.4199981689453,170.41000366210938,167.7542266845703,23820000
2019-02-11,171.0500030517578,171.2100067138672,169.25,169.42999267578125,166.7894744873047,20993400
2019-02-12,170.10000610351562,171.0,169.6999969482422,170.88999938964844,168.2267303466797,22283500
2019-02-13,171.38999938964844,172.47999572753906,169.9199981689453,170.17999267578125,167.5277862548828,22490200
